piece,dataset,bpm,ibi_cv,ibi_range
asap/Beethoven_Piano_Sonatas_31-1_ADIG05M,asap,59.32030791194633,0.22040119282474355,0.3465502274933818
asap/Chopin_Etudes_op_10_1_LiYZ02M,asap,173.88670846226634,0.12509257117079647,0.15532241856125442
asap/Beethoven_Piano_Sonatas_21-1_no_repeat_ZhangW01M,asap,161.68410160228973,0.3432524278080885,0.35789584310178657
asap/Bach_Fugue_bwv_856_LuoJ01M,asap,202.46057080383565,0.21218246847146308,0.15870276763599056
asap/Bach_Prelude_bwv_857_WangA01M,asap,39.29060807127317,0.09889627280620975,0.08188987824822656
asap/Bach_Fugue_bwv_854_LuA01M,asap,104.36370752070968,0.07691082706241417,0.09029200095666291
asap/Schumann_Kreisleriana_1_Yarden09M,asap,96.60373470038583,0.2478885423254433,0.43443697733357234
asap/Beethoven_Piano_Sonatas_32-1_DupreeF03M,asap,128.0,0.6089279415580822,1.9711127466667184
asap/Beethoven_Piano_Sonatas_31-1_HuangSW08M,asap,56.33252715227556,0.2206777436546789,0.4223717120581641
asap/Bach_Fugue_bwv_892_Hou01M,asap,52.07761474108732,0.08761205604392054,0.17517477464495368
asap/Beethoven_Piano_Sonatas_27-1_GiacomelliN04M,asap,153.8564109402072,0.3941896875032783,0.6020032104704129
asap/Bach_Prelude_bwv_880_WangA04M,asap,78.76930832670338,0.06381773866599459,0.06769198049671822
asap/Beethoven_Piano_Sonatas_23-1_Duepree05M,asap,119.22385271880835,0.39165922194205566,0.6437253479847249
asap/Liszt_Gran_Etudes_de_Paganini_2_La_campanella_VuV06M,asap,67.13286713286789,0.310770653334653,0.5601394125873971
asap/Schumann_Arabeske_ParkS15M,asap,85.57095436572159,0.6807613305583765,1.2261824301438102
asap/Schubert_Moment_musical_no_3_Tetzloff09M,asap,92.2984269656009,0.14382661638596536,0.31917911317364867
asap/Bach_Fugue_bwv_862_Song04M,asap,56.48792005829559,0.12747437764568903,0.09463741345581439
asap/Schubert_Impromptu_op.90_D.899_3_Hou06M,asap,68.64805941947319,0.22538488664903775,0.42212338172927066
asap/Bach_Prelude_bwv_883_LuM01M,asap,49.612423612372865,0.2629135464445675,0.20944546126944633
asap/Beethoven_Piano_Sonatas_16-1_BuiJL02M,asap,141.26289023873903,0.1711626131563324,0.21213919103450948
asap/Schubert_Piano_Sonatas_664-1_KabuliL10M,asap,104.82253544748718,0.1700883637145146,0.31483099113198865
asap/Bach_Prelude_bwv_884_LiA01M,asap,128.14242603512164,0.09660352198303596,0.1121259042049898
asap/Beethoven_Piano_Sonatas_18-1_KOLESO06M,asap,138.37829859269064,0.23523056120912694,0.5611614782492446
asap/Beethoven_Piano_Sonatas_4-1_Chon03M,asap,132.31881557017883,0.1243778769120022,0.2229720901025194
asap/Chopin_Sonata_3_4th_KimSY23M,asap,110.90255269950524,0.24951053531768377,0.40926664762839493
asap/Schubert_Impromptu_op142_1_Kleisen10M,asap,106.4203390552051,0.18633959192744687,0.43614274160111527
asap/Chopin_Scherzos_20_ZhangYunling04M,asap,317.793243715718,0.8159438815491625,2.69654982468466
asap/Chopin_Scherzos_31_SunD04M,asap,301.57118587843036,0.43091941850563953,1.0026183918211855
asap/Schubert_Wanderer_fantasie_Larionova05M,asap,147.69230769230768,1.3973072204979151,0.7467950769230531
asap/Chopin_Etudes_op_10_8_LuEric03M,asap,190.80722586964427,0.16736677972386405,0.29772319277728787
asap/Bach_Fugue_bwv_883_GuoE01M,asap,63.85808179901004,0.06964984714041618,0.08545754581682077
asap/Beethoven_Piano_Sonatas_11-1_MaximovI02M,asap,155.15141485161087,0.09155029663341077,0.19107801788906825
asap/Beethoven_Piano_Sonatas_26-2_HONG05M,asap,24.201677418261855,0.07030573606857561,0.17647024181913196
asap/Chopin_Ballades_1_BuiJL04M,asap,86.13085142500137,0.691981633356488,2.0502054220807087
asap/Beethoven_Piano_Sonatas_31-2_ADIG05M,asap,222.39354762187256,0.549978221264702,0.4635139292492276
asap/Beethoven_Piano_Sonatas_21-2_YOO05M,asap,13.623461598981319,0.13399532076661624,0.3304635814218734
asap/Bach_Fugue_bwv_863_Shychko01M,asap,51.22845843322904,0.09467566298754715,0.08686263259633246
asap/Liszt_Transcendental_Etudes_5_LiuY06M,asap,75.5409677553384,0.18694654574981254,0.3365564146242101
asap/Bach_Prelude_bwv_860_Ko04M,asap,187.69854987228754,0.08307558892712479,0.12566105083035614
asap/Bach_Fugue_bwv_883_Herbert02,asap,84.11608019066433,0.08187427319476057,0.07813402495441962
asap/Chopin_Sonata_3_4th_GarritsonL11M,asap,142.22222222222223,0.20380835204776987,0.3242292148148054
asap/Bach_Fugue_bwv_854_Richardson01M,asap,112.25339332653641,0.14657323031932226,0.12119362774904663
asap/Bach_Prelude_bwv_858_VuV01M,asap,91.84971549550626,0.07373085774020792,0.09472308076192582
asap/Bach_Prelude_bwv_856_LuoJ01M,asap,78.26083553876698,0.08888435470048929,0.10062126059946032
asap/Beethoven_Piano_Sonatas_21-1_no_repeat_ToA02M,asap,158.67768595040846,0.3218120681949084,0.26267345454550994
asap/Bach_Fugue_bwv_858_Zhang01M,asap,65.50103928315568,0.09027491574051336,0.07775388202826264
asap/Bach_Fugue_bwv_867_HuNY01M,asap,67.309396616132,0.12308014730636992,0.16344336923915886
hjdb/hjdb_Ruff_(Remix),hjdb,162.16216216216174,0.01713621202233183,0.02702702702703598
hjdb/hjdb_Unfriendly,hjdb,157.8947368421057,0.016604824702682198,0.026315789473693067
hjdb/hjdb_Project_1_(Remix),hjdb,162.16216216216017,0.020219802450285918,0.051351351351342514
hjdb/hjdb_I_Wanna_Be_Your_Lover,hjdb,150.0,0.05548294101846986,0.04999999999999894
hjdb/hjdb_Breaking_Free,hjdb,153.8461538461538,0.019087213250207166,0.05128205128205017
hjdb/hjdb_Beyond_Bass,hjdb,157.8947368421057,0.01823791125138584,0.026315789473686055
hjdb/hjdb_Last_Action_Hero,hjdb,153.8461538461536,0.01157079127831214,0.030769230769224488
hjdb/hjdb_Dance_The_Dream,hjdb,139.53488372093034,0.014159529388928371,0.023255813953490346
hjdb/hjdb_Dub_War_Chapter_1_(Raw_Mix),hjdb,153.8461538461536,0.016398439723266867,0.025641025641029613
hjdb/hjdb_NHS_(Midday_Mix),hjdb,130.43478260869742,0.013497061946806548,0.021739130434794026
hjdb/hjdb_Horizons,hjdb,164.60905349794177,0.023049584142574017,0.054869684499316715
hjdb/hjdb_Superpod,hjdb,157.8947368421042,0.012962174524307217,0.026315789473697497
hjdb/hjdb_We_Are_Hardcore,hjdb,142.85714285714226,0.021225431113189707,0.04761904761904641
hjdb/hjdb_Obsession_(The_Only_Remix),hjdb,157.89473684210716,0.02044699848918405,0.0526315789473726
hjdb/hjdb_Demons_Theme,hjdb,146.34146341463284,0.017450103981029638,0.04878048780486966
hjdb/hjdb_Renegade_Snares_(VIP_Remix),hjdb,157.89473684210643,0.014624944906308878,0.026315789473697865
hjdb/hjdb_Cant_Stop_The_Rush_(93_Remix),hjdb,153.8461538461536,0.019064426006415086,0.051282051282050115
hjdb/hjdb_The_Core,hjdb,153.84615384615387,0.012051101375251082,0.02564102564102965
hjdb/hjdb_Too_Much_(Ray_Keith_Rmx),hjdb,133.33333333333354,0.014881369781750262,0.022222222222233627
hjdb/hjdb_Casanova_(Down_To_Earth_Remix),hjdb,164.8351648351661,0.009747070332652425,0.021978021978024606
hjdb/hjdb_Re-Baptised_By_Dub_(Selectors_Revenge),hjdb,142.85714285714226,0.01169072250174867,0.023809523809527434
hjdb/hjdb_Ruff,hjdb,157.8947368421057,0.012403152729452858,0.026315789473691606
hjdb/hjdb_Beyond_Control,hjdb,127.65957446808541,0.009907314939461296,0.02127659574468647
hjdb/hjdb_Summer_Breeze,hjdb,157.89473684210495,0.014731332164138215,0.02631578947369762
hjdb/hjdb_Fireball,hjdb,130.4347826086954,0.011228132717580948,0.021739130434784277
hjdb/hjdb_Captain_Of_This_Ship,hjdb,146.3414634146341,0.014060563686440361,0.024390243902442828
hjdb/hjdb_Peakin_Thru_The_Window,hjdb,157.8947368421057,0.016411508091740617,0.026315789473695405
hjdb/hjdb_R-type,hjdb,166.66666666666694,0.007442585930919247,4.934324553889592e-15
hjdb/hjdb_Dub_War_Chapter_1_(The_Mix_Strikes_Back),hjdb,153.8461538461536,0.01592128278717205,0.0256410256410289
hjdb/hjdb_Johnny_(Dance_Conspiracy_Mix),hjdb,149.99999999999986,0.01849919863421706,0.04999999999999889
hjdb/hjdb_Exodus_(When_The_Lion_Awakes),hjdb,142.8571428571429,0.01667990553493273,0.04761904761904661
hjdb/hjdb_Take_Me_To_The_Top,hjdb,150.00000000000054,0.013692144602505058,0.049999999999999115
hjdb/hjdb_Light_Years,hjdb,151.89873417721532,0.015834765672578396,0.04050632911390796
hjdb/hjdb_Time_Bomb,hjdb,153.8461538461536,0.014288870409401465,0.025641025641029613
hjdb/hjdb_Flammable,hjdb,153.8461538461536,0.017788196542321354,0.051282051282052106
hjdb/hjdb_Dark_Angel,hjdb,150.0000000000001,0.015161535137316445,0.049999999999998976
hjdb/hjdb_Rock_To_The_Groove,hjdb,153.8461538461536,0.01303632960261378,0.025641025641029613
hjdb/hjdb_Anastacia,hjdb,127.65957446808541,0.012963955941002159,0.021276595744691786
hjdb/hjdb_Ill_Take_You_(Original_Mix),hjdb,139.53488372093034,0.013320082000873982,0.04651162790697165
hjdb/hjdb_The_Way_(VIP_Mix),hjdb,157.89473684210716,0.020561825210122436,0.02631578947369799
hjdb/hjdb_6_Million_Ways_To_Die_(DJ_Hype_Remix),hjdb,157.8947368421057,0.01723613898512679,0.026315789473697743
hjdb/hjdb_Promised_Land,hjdb,146.34146341463537,0.015133390942056466,0.024390243902451706
hjdb/hjdb_Terminator_2,hjdb,150.00000000000003,0.016484511834894185,0.04999999999999895
hjdb/hjdb_DJ_Business,hjdb,142.85714285714226,0.01708766171472218,0.023809523809536687
hjdb/hjdb_Obsessions,hjdb,166.66666666666694,0.01801495042192032,0.027777777777782165
hjdb/hjdb_Pennywise,hjdb,146.3414634146341,0.012720458273541188,0.04878048780487266
hjdb/hjdb_The_Deep,hjdb,153.8461538461536,0.014810422040181933,0.025641025641034168
hjdb/hjdb_Happiness,hjdb,153.8461538461536,0.011794518197260006,0.02564102564103687
hjdb/hjdb_Music_In_Search_Of_Light,hjdb,150.00000000000054,0.03497540892475256,0.05000000000000536
hjdb/hjdb_Inna_Year_4000,hjdb,153.84615384615398,0.02118819074053522,0.0512820512820545
hjdb/hjdb_What_Kind_of_World,hjdb,171.42857142857073,0.019362654928303785,0.028571428571449734
hjdb/hjdb_Hardcore_Junglism,hjdb,142.8571428571429,0.013399935595234521,0.023809523809527534
hjdb/hjdb_Street_Knowledge,hjdb,150.0000000000002,0.01116871752911298,0.02499999999999506
hjdb/hjdb_In_Complete_Darkness_(Slipmatt_remix),hjdb,153.8461538461538,0.016934456747964583,0.02564102564102964
hjdb/hjdb_The_Criminal,hjdb,146.34146341463457,0.01628998702774718,0.024390243902442908
hjdb/hjdb_Dance_Factor,hjdb,146.34146341463284,0.015516339201989153,0.024390243902451283
hjdb/hjdb_Stay_Calm_(Foul_Play_Remix),hjdb,157.8947368421057,0.018629501767767623,0.026315789473697743
hjdb/hjdb_Dam_Tuff,hjdb,166.66666666666669,0.014812292907668147,0.02777777777778212
hjdb/hjdb_Ghetto_People,hjdb,157.89473684210526,0.019458726165666785,0.04999999999999946
hjdb/hjdb_All_Right_(All_Night_Mix),hjdb,139.53488372093034,0.01695050780963725,0.046511627906975786
hjdb/hjdb_Jeopardy_(DJ_Spice_Mix),hjdb,153.8461538461536,0.019428201289032367,0.051282051282050115
hjdb/hjdb_Dance_With_Power_(Original_Mix),hjdb,127.65957446808541,0.01405603467085286,0.04255319148935995
hjdb/hjdb_The_Helicopter_Tune,hjdb,166.6666666666657,0.015581743130381156,0.027777777777791827
hjdb/hjdb_Open_Secrets,hjdb,166.66666666666652,0.017633586108626385,0.027777777777782096
hjdb/hjdb_The_Grand_National_(DJ_SS_and_EQ_Remix),hjdb,146.3414634146341,0.015797117853378017,0.024390243902442828
hjdb/hjdb_Dont_Need_Your_Love,hjdb,162.1621621621621,0.01894976551593881,0.054054054054052884
hjdb/hjdb_Trip_II_The_Moon,hjdb,149.99999999999986,0.014884062148126608,0.025000000000003887
hjdb/hjdb_Until_The_Night_Is_Morning,hjdb,153.8461538461536,0.013187212214120992,0.05128205128204413
hjdb/hjdb_Spiritual_Aura,hjdb,157.89473684210716,0.013312685101997863,0.02631578947369799
hjdb/hjdb_Crackman_The_Return_(DJ_Ron_Remix),hjdb,150.00000000000054,0.011536486134545814,0.02500000000001288
hjdb/hjdb_Tales_From_The_Darkside_2,hjdb,153.8461538461536,0.01848107141016501,0.051282051282059225
hjdb/hjdb_Another_Direction,hjdb,150.00000000000054,0.010986709528769576,0.01750000000000202
hjdb/hjdb_Music,hjdb,153.8461538461536,0.013930816431433022,0.02564102564103872
hjdb/hjdb_In_Effect,hjdb,157.89473684210532,0.015097941105549025,0.026315789473693008
hjdb/hjdb_Into_Da_Future_(Massive_Mix),hjdb,162.16216216216222,0.014701267615067173,0.02702702702703126
hjdb/hjdb_Fearless_Wonder_(Remix),hjdb,154.63917525773272,0.018060247059761905,0.028350515463915683
hjdb/hjdb_Rockin_Down_The_House,hjdb,130.43478260869566,0.01760672847383145,0.04347826086956429
hjdb/hjdb_Dream_Sequence,hjdb,157.89473684210716,0.02113362898857209,0.05263157894737728
hjdb/hjdb_Champion_Sound_(Doc_Scott_Remix),hjdb,157.89473684210716,0.019686490896876532,0.026315789473716687
hjdb/hjdb_Music_Takes_You,hjdb,139.534883720928,0.015000135349514141,0.02325581395349164
hjdb/hjdb_This_Way,hjdb,153.8461538461536,0.015015326767842127,0.025641025641032315
hjdb/hjdb_Champion_Sound,hjdb,162.16216216216017,0.015551759184815526,0.02702702702704052
hjdb/hjdb_I_Need_Your_Lovin,hjdb,153.8461538461539,0.013334475654550098,0.025641025641029654
hjdb/hjdb_Oblivion,hjdb,162.16216216216174,0.02253828862092359,0.05405405405405666
hjdb/hjdb_Scottie,hjdb,162.1621621621625,0.014389372583491676,0.02702702702703131
hjdb/hjdb_Sweet_Vibrations,hjdb,162.16216216216327,0.014512135477750649,0.027027027027031438
hjdb/hjdb_Future_Followers,hjdb,153.8461538461539,0.022102502186693112,0.05128205128205476
hjdb/hjdb_Wind_It_Up_(Rewound),hjdb,144.57831325301234,0.02092590549757487,0.04819277108434177
hjdb/hjdb_News_At_Ten,hjdb,130.4347826086954,0.0144074456571808,0.04347826086956747
hjdb/hjdb_R_Yeah,hjdb,157.89473684210716,0.015468776967734603,0.02631578947369799
hjdb/hjdb_Never_Try_The_Hippodrome_(Remix),hjdb,146.34146341463284,0.01834903232905901,0.024390243902451283
hjdb/hjdb_Ruff_Beats,hjdb,139.53488372093034,0.021614939128064503,0.04651162790698404
hjdb/hjdb_Tiger_Style,hjdb,162.16216216216174,0.00792326669731414,9.60192886162295e-15
hjdb/hjdb_Return_Of_The_Donut_Pt2,hjdb,153.8461538461537,0.013532393810185192,0.025641025641029627
hjdb/hjdb_Freeaneazy,hjdb,157.8947368421057,0.01857387836176672,0.026315789473692192
hjdb/hjdb_Cold_Fresh_Air_(Remix),hjdb,160.0,0.01442630312629105,0.026666666666679866
hjdb/hjdb_T-N-T,hjdb,157.89473684210716,0.018503288066373524,0.026315789473716687
hjdb/hjdb_Future_Followers_(Remix),hjdb,153.8461538461536,0.02001022008552746,0.051282051282053244
hjdb/hjdb_Gangsta,hjdb,153.8461538461536,0.01803392702710971,0.051282051282054666
hjdb/hjdb_Do_It_Now,hjdb,136.36363636363598,0.015105564480061827,0.022727272727284288
hjdb/hjdb_Lords_Of_The_Null_Lines_(Foul_Play_Remix),hjdb,157.8947368421057,0.016634358929084575,0.026315789473697743
hjdb/hjdb_Enticer,hjdb,157.89473684210716,0.014755462483054637,0.02631578947369799
hjdb/hjdb_Future_Funk,hjdb,153.8461538461538,0.018618726204463313,0.05128205128205017
hjdb/hjdb_Imagine_The_Future,hjdb,166.66666666666694,0.016618924797865336,0.027777777777792494
hjdb/hjdb_Special_Request,hjdb,136.36363636363706,0.014572642314447468,0.02272727272728775
hjdb/hjdb_Right_Before_My_Eyes,hjdb,130.4347826086954,0.01535502141816775,0.04347826086956385
hjdb/hjdb_Darkman,hjdb,153.8461538461536,0.013175824813835044,0.02564102564102648
hjdb/hjdb_Merder_Style,hjdb,162.16216216216174,0.01694305770466162,0.02702702702703448
hjdb/hjdb_Further_Intrigue,hjdb,153.84615384615398,0.0193130340808041,0.05128205128205023
hjdb/hjdb_Bombscare,hjdb,133.33333333333354,0.01059583562610902,0.022222222222233627
hjdb/hjdb_Drum_Programme_(Remix),hjdb,157.8947368421057,0.015547585926827217,0.026315789473697743
hjdb/hjdb_Johnny_94_(Origin_Unkown_Remix),hjdb,157.8947368421057,0.017224859955901953,0.026315789473692192
hjdb/hjdb_Breakage4,hjdb,171.42857142857162,0.017238026497282944,0.05714285714285598
hjdb/hjdb_Touch_Somebody,hjdb,162.16216216216327,0.018970758452056986,0.045945945945943006
hjdb/hjdb_Let_Me_Be_Your_Fantasy,hjdb,136.3636363636354,0.013377873252734747,0.022727272727284198
hjdb/hjdb_Spliffhead,hjdb,130.4347826086954,0.0151466080978399,0.021739130434801412
hjdb/hjdb_Warpdrive,hjdb,157.89473684210716,0.013253650017647035,0.02631578947369799
hjdb/hjdb_Something_I_Feel_(2_Bad_Mice_Remix),hjdb,157.8947368421057,0.022431855856054846,0.052631578947376786
hjdb/hjdb_Divine_Rhythm,hjdb,130.4347826086954,0.016346371301261153,0.02173913043479333
hjdb/hjdb_You_Dont_Know,hjdb,157.89473684210716,0.018461335491454647,0.02631578947368864
hjdb/hjdb_The_Element_(Highnoon),hjdb,146.3414634146341,0.0149196859538532,0.04878048780487726
hjdb/hjdb_Deep_Love,hjdb,149.99999999999991,0.0067516175330392305,8.881784197001248e-15
hjdb/hjdb_Tales_From_The_Darkside,hjdb,153.8461538461536,0.016104542939648626,0.025641025641029613
hjdb/hjdb_Hands_Of_Time,hjdb,157.89473684210512,0.011812656923128486,0.02631578947369765
hjdb/hjdb_Serious_Sounds,hjdb,157.89473684210716,0.01472298946291112,0.02631578947369799
hjdb/hjdb_The_R,hjdb,150.00000000000003,0.010511838298098448,0.005000000000007916
hjdb/hjdb_Bish_Bosh,hjdb,146.3414634146341,0.01624544337575161,0.024390243902443234
hjdb/hjdb_Something_New_Pt1,hjdb,162.16216216216017,0.01776703148112207,0.02702702702704052
hjdb/hjdb_On_My_Own_(Rmx),hjdb,157.89473684210495,0.011437318689924262,0.026315789473688272
hjdb/hjdb_Storm_Trooper,hjdb,162.1621621621621,0.015197655919940963,0.05405405405405424
hjdb/hjdb_You_Got_Me_Burnin_(A.A.S_Mix),hjdb,146.3414634146341,0.015993049273584983,0.024390243902442828
hjdb/hjdb_Tibetan_Jungle,hjdb,157.89473684210716,0.014092294183586665,0.02631578947369799
hjdb/hjdb_Digable_Bass,hjdb,166.6666666666653,0.01369727213391053,0.02777777777778189
hjdb/hjdb_Essence_Ep,hjdb,162.1621621621625,0.018046714288037776,0.054054054054050164
hjdb/hjdb_A_Musical_Box,hjdb,157.89473684210532,0.015727670684173814,0.052631578947365414
hjdb/hjdb_New_Direction,hjdb,149.9999999999992,0.014269472314390217,0.025000000000003776
hjdb/hjdb_Wait_4_The_Bass,hjdb,153.84615384615392,0.02026169887554502,0.051282051282054486
hjdb/hjdb_Gotta_Release,hjdb,157.8947368421057,0.018707066109042048,0.05263157894737167
hjdb/hjdb_Yaaah,hjdb,130.4347826086954,0.009253339612411903,0.02173913043479369
hjdb/hjdb_Deep_Cover,hjdb,150.00000000000054,0.012261908315748912,0.04999999999999023
hjdb/hjdb_Sub_Dub,hjdb,149.99999999999986,0.013889215085563717,0.030000000000002913
hjdb/hjdb_Dis_Generation,hjdb,157.8947368421057,0.019368979339021035,0.05263157894737138
hjdb/hjdb_Charly,hjdb,130.43478260869617,0.021998179131433957,0.043478260869575326
hjdb/hjdb_Final_Conflict,hjdb,153.8461538461536,0.01880339302779423,0.051282051282050115
hjdb/hjdb_Skanka,hjdb,157.8947368421057,0.01923723694723957,0.026315789473693067
hjdb/hjdb_Star_Eyes,hjdb,127.65957446808541,0.015479029800328477,0.042553191489360896
hjdb/hjdb_Dont_Come_No_Ruffer_(Ruff_Mix),hjdb,156.45371577574977,0.02778388218833694,0.0573663624511015
hjdb/hjdb_Incredible_Bass_(Remix),hjdb,149.99999999999986,0.012942384409767407,0.025000000000003887
hjdb/hjdb_Chasin_A_Dream,hjdb,157.89473684210532,0.01786156015370192,0.05263157894736965
hjdb/hjdb_Im_Gonna_Get_You,hjdb,127.65957446808517,0.01696665495324506,0.042553191489368376
hjdb/hjdb_Original_Badboy,hjdb,157.8947368421057,0.016631795192074195,0.05263157894736744
hjdb/hjdb_Moments_So_Dark,hjdb,166.6666666666653,0.015196723315047409,0.02777777777778189
hjdb/hjdb_Wots_My_Code_(Ray_Keith_Final_Plate),hjdb,150.00000000000054,0.01343994338118541,0.025000000000001778
hjdb/hjdb_Do_It_Together_(The_Baggys_Mix),hjdb,139.53488372093034,0.013814869244583772,0.046511627906979526
hjdb/hjdb_Oh_So_Nice,hjdb,124.99999999999989,0.01275376576396123,0.04166666666666609
hjdb/hjdb_So_Good,hjdb,157.8947368421057,0.014503406879236326,0.026315789473691314
hjdb/hjdb_Screw_Face,hjdb,166.66666666666683,0.01779668634745913,0.027777777777792015
hjdb/hjdb_Showtime,hjdb,142.85714285714226,0.017028643464838084,0.023809523809528624
hjdb/hjdb_Total_Xstacy_(Remix),hjdb,149.99999999999986,0.02310467405684643,0.05000000000000056
hjdb/hjdb_Being_With_You_(Foul_Play_Remix),hjdb,157.89473684210716,0.01581158591154902,0.02631578947369799
hjdb/hjdb_Crystalize,hjdb,166.66666666666694,0.02678723574478509,0.055555555555569264
hjdb/hjdb_Mystic_Stepper_(Feel_Better),hjdb,153.84615384615384,0.013528220839165165,0.025641025641029647
hjdb/hjdb_String_Of_Darkness,hjdb,142.85714285714468,0.015963655671249383,0.023809523809536295
hjdb/hjdb_Alright_With_Me,hjdb,150.00000000000003,0.016484511834894564,0.04999999999999895
hjdb/hjdb_The_End_(Alternative_Version),hjdb,166.66666666666694,0.014289054599503602,0.0277777777777945
hjdb/hjdb_A21,hjdb,150.00000000000054,0.01299285970164651,0.02500000000001288
hjdb/hjdb_Damage,hjdb,146.3414634146341,0.01775353113646679,0.048780487804881326
hjdb/hjdb_Here_Comes_The_Drumz_(Drumz_VIP_Mix),hjdb,147.78325123152752,0.017149950509794353,0.0467980295566492
hjdb/hjdb_Come_Back_2_Me,hjdb,157.8947368421042,0.01696590129375307,0.026315789473697497
hjdb/hjdb_Cookin_Up_Yah_Brain,hjdb,142.85714285714226,0.014311486189540127,0.023809523809535892
hjdb/hjdb_Rhythm,hjdb,153.8461538461536,0.01888798872122609,0.051282051282050115
hjdb/hjdb_Open_Your_Mind,hjdb,157.8947368421057,0.023367351153368913,0.052631578947376786
hjdb/hjdb_No_Worries,hjdb,157.89473684210532,0.01852707735061582,0.05263157894737009
hjdb/hjdb_Method_To_My_Madness,hjdb,141.17647058823505,0.016772139965329436,0.04705882352941277
hjdb/hjdb_Twisted,hjdb,157.89473684210532,0.013355271943588737,0.026315789473686287
hjdb/hjdb_Obsession_(Musics_So_Wonderful),hjdb,157.8947368421057,0.020487687771899,0.05263157894736744
hjdb/hjdb_Hey_DJ,hjdb,157.89473684210716,0.013741098067680056,0.026315789473689517
hjdb/hjdb_Manic_Stampede,hjdb,146.3414634146341,0.01644605737941896,0.048780487804885656
hjdb/hjdb_Jump_Mk_II,hjdb,162.38159675236867,0.021548081872749324,0.03491204330175482
hjdb/hjdb_Terrorist_(PA_Mix),hjdb,166.66666666666612,0.016069847021267174,0.027777777777782026
hjdb/hjdb_Deep_Space,hjdb,166.6666666666667,0.023923416342870964,0.05555555555555809
hjdb/hjdb_Time_Bomb_(Remix),hjdb,153.8461538461536,0.011254201829719677,0.025641025641029613
hjdb/hjdb_Volume_1,hjdb,153.8461538461536,0.01788067394148431,0.051282051282050115
hjdb/hjdb_Fuckin_Hardcore,hjdb,157.89473684210532,0.015749499114326975,0.05263157894736556
hjdb/hjdb_Flammable_(Tango_Remix),hjdb,157.89473684210495,0.023460268701265816,0.052631578947376544
hjdb/hjdb_Terrorist_(Grooverider_Remix),hjdb,157.8947368421042,0.017246146696498453,0.05263157894735759
hjdb/hjdb_My_Own_(Hixxy_and_UFO_Remix),hjdb,166.66666666666632,0.016632679999373654,0.02777777777778206
hjdb/hjdb_Being_With_You_1,hjdb,153.8461538461536,0.018286135597996758,0.051282051282059225
hjdb/hjdb_Going_Out_For_Da_Loot,hjdb,166.66666666666652,0.014623863845156477,0.027777777777782096
hjdb/hjdb_Devotion,hjdb,153.8461538461536,0.02170939783980376,0.05128205128205197
hjdb/hjdb_Phizical_(Moody_Mix),hjdb,157.89473684210716,0.017186887746284785,0.02631578947369799
hjdb/hjdb_Even_Further_Intrigue,hjdb,153.8461538461537,0.016355864510258195,0.05128205128205014
hjdb/hjdb_Something_New_Pt2,hjdb,157.89473684210495,0.01618870612452212,0.02631578947369762
hjdb/hjdb_Finest_Illusion_(Legal_Mix),hjdb,157.89473684210495,0.016812570322006015,0.05263157894736719
hjdb/hjdb_Keep_The_Fires_Burning,hjdb,130.4347826086954,0.009187340126885291,0.02173913043479369
hjdb/hjdb_Renegade_Snares_(Foul_Play_Remix),hjdb,153.8461538461536,0.01367311291161803,0.02564102564103872
hjdb/hjdb_Aftershock,hjdb,150.00000000000054,0.016413446169090348,0.02500000000000816
hjdb/hjdb_Terrorist_(original),hjdb,150.0000000000002,0.014682500083809572,0.049999999999999004
hjdb/hjdb_Terminator,hjdb,157.8947368421042,0.018664522511566906,0.026315789473693698
hjdb/hjdb_Breaking_Free_2,hjdb,157.8947368421042,0.014654555535960965,0.026315789473697497
hjdb/hjdb_A_New_Dawn,hjdb,157.89473684210716,0.018908296663692474,0.05263157894737494
hjdb/hjdb_The_Warning_(Remix),hjdb,153.8461538461536,0.02028451211361758,0.051282051282050115
hjdb/hjdb_United_(Grooverider_Remix),hjdb,162.1621621621621,0.009310939237500501,0.02702702702702164
hjdb/hjdb_Hold_it_Down,hjdb,133.33333333333348,0.018707089464302728,0.04444444444445144
hjdb/hjdb_United,hjdb,153.84615384615503,0.014718387573875814,0.025641025641038956
hjdb/hjdb_Dark_Stranger_(Origin_Unknown_Remix),hjdb,157.8947368421057,0.02180648736722346,0.05263157894737606
hjdb/hjdb_Give_A_Little_Love_(Remix),hjdb,149.99999999999986,0.01423376068830314,0.04999999999999889
hjdb/hjdb_Cant_Stop_Thinking_About,hjdb,169.49152542372877,0.012779261792105567,0.03389830508474704
hjdb/hjdb_Gonna_Be_Alright,hjdb,153.8461538461536,0.014769185825867231,0.02564102564102876
hjdb/hjdb_Livin_In_A_Dream,hjdb,153.8461538461536,0.02047394727431749,0.05128205128205481
hjdb/hjdb_Factor_5,hjdb,139.53488372093034,0.013762596607882668,0.046511627906975786
hjdb/hjdb_2_Bad_Mice_Take_You,hjdb,142.8571428571435,0.018200670934319284,0.030952380952392087
hjdb/hjdb_Feel_(Feel_Good),hjdb,153.84615384615432,0.013637862516705132,0.025641025641029727
hjdb/hjdb_Unity,hjdb,130.4347826086954,0.008654919763245885,0.021739130434785967
hjdb/hjdb_Drummer_Of_Doom,hjdb,153.8461538461538,0.01709460884111344,0.05128205128205245
hjdb/hjdb_Get_High_(New_Jack_London),hjdb,157.89473684210716,0.0182165322675337,0.02631578947369799
